Starting 04_CH4_Air_Diffusion ...
Sat Aug 28 20:01:19 CEST 2021
FlameMaster written by Heinz Pitsch

version                  4.2.0
executed command         './FlameMaster -i 04_CH4_Air_Diffusion.input'
git sha1                 2f6cf8faa680ac64a3b079373561e6f4912beda1
working directory status CLEAN
operating system         Linux, version 3.10.0-1160.36.2.el7.x86_64
target architechture     x86_64
c++ compiler             Intel, version 19.0.0.20181018
c   compiler             Intel, version 19.0.0.20181018

use mechanism file './../Mechanisms/GRI3/gri.30.pre'
outpath is './Outputs/'
initial pressure is 1.01325 bar
use multi geometry species transport model
model has 77 species
        7 spherical
       20 linear
       50 non-linear
    -----
       77 / 77 geometry parameters expected
initial pressure is 1.01325 bar
write output to 'stderr'

Use DASSL solver

Coal solid species COALSOLIDCOAL1 found.
Coal solid species COALSOLIDGCOAL1 found.
Coal solid species COALSOLIDGCH2 found.
Coal solid species COALSOLIDCHAR found.
Coal solid species COALSOLIDCHARH found.
Coal solid species COALSOLIDTAR1 found.
Coal solid species COALSOLIDCOAL2 found.
Coal solid species COALSOLIDGBTX2 found.
Coal solid species COALSOLIDGCH4 found.
Coal solid species COALSOLIDGCOH2 found.
Coal solid species COALSOLIDGCO2S found.
Coal solid species COALSOLIDGH2O found.
Coal solid species COALSOLIDGCOL found.
Coal solid species COALSOLIDTAR2 found.
Coal solid species COALSOLIDGCO2TS found.
Coal solid species COALSOLIDCOAL3 found.
Coal solid species COALSOLIDGCOAL3 found.
Coal solid species COALSOLIDTAR3 found.
Coal solid species COALSOLIDGCO2 found.
Coal solid species COALSOLIDCHARG found.

Species CH4 specified on the left boundary!
interpolate initial solution from boundary conditions
Initial time step is 1e-10 s
gp: 0, Temp: 300.000000, Pressure: 101325.000000, MixMolarMass: 16.042000
stp =    87    dt = 8.35e-09 s    ord = 3    time = 1.80e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =    88    dt = 8.35e-09 s    ord = 3    time = 1.88e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =    89    dt = 8.35e-09 s    ord = 3    time = 1.96e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =    90    dt = 8.35e-09 s    ord = 3    time = 2.05e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =    91    dt = 8.35e-09 s    ord = 3    time = 2.13e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =    92    dt = 8.35e-09 s    ord = 2    time = 2.22e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =    93    dt = 8.35e-09 s    ord = 2    time = 2.30e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =    94    dt = 8.35e-09 s    ord = 2    time = 2.38e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =    95    dt = 8.35e-09 s    ord = 2    time = 2.47e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =    96    dt = 1.67e-08 s    ord = 3    time = 2.63e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =    97    dt = 1.67e-08 s    ord = 3    time = 2.80e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =    98    dt = 1.67e-08 s    ord = 3    time = 2.97e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =    99    dt = 1.67e-08 s    ord = 3    time = 3.13e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   100    dt = 1.67e-08 s    ord = 3    time = 3.30e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   101    dt = 1.67e-08 s    ord = 4    time = 3.47e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   102    dt = 1.67e-08 s    ord = 4    time = 3.64e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   103    dt = 1.67e-08 s    ord = 3    time = 3.80e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   104    dt = 1.67e-08 s    ord = 3    time = 3.97e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   105    dt = 1.67e-08 s    ord = 3    time = 4.14e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   106    dt = 1.67e-08 s    ord = 3    time = 4.30e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   107    dt = 1.67e-08 s    ord = 3    time = 4.47e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   108    dt = 1.67e-08 s    ord = 2    time = 4.64e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   109    dt = 1.67e-08 s    ord = 2    time = 4.80e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   110    dt = 1.67e-08 s    ord = 2    time = 4.97e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   111    dt = 1.67e-08 s    ord = 2    time = 5.14e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   112    dt = 3.34e-08 s    ord = 3    time = 5.47e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   113    dt = 3.34e-08 s    ord = 3    time = 5.81e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   114    dt = 4.22e-08 s    ord = 3    time = 6.23e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   115    dt = 4.22e-08 s    ord = 3    time = 6.65e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   116    dt = 4.22e-08 s    ord = 3    time = 7.07e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   117    dt = 4.22e-08 s    ord = 3    time = 7.50e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   118    dt = 4.22e-08 s    ord = 3    time = 7.92e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   119    dt = 4.22e-08 s    ord = 4    time = 8.34e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   120    dt = 4.22e-08 s    ord = 4    time = 8.76e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   121    dt = 4.22e-08 s    ord = 4    time = 9.18e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   122    dt = 4.22e-08 s    ord = 4    time = 9.61e-04 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   123    dt = 4.22e-08 s    ord = 4    time = 1.00e-03 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   124    dt = 8.44e-08 s    ord = 4    time = 1.09e-03 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   125    dt = 8.44e-08 s    ord = 4    time = 1.17e-03 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   126    dt = 8.44e-08 s    ord = 4    time = 1.26e-03 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   127    dt = 8.44e-08 s    ord = 4    time = 1.34e-03 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   128    dt = 8.44e-08 s    ord = 4    time = 1.43e-03 ms    Tp_s =   300.00 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   129    dt = 8.44e-08 s    ord = 4    time = 1.51e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   130    dt = 8.44e-08 s    ord = 5    time = 1.59e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   131    dt = 8.44e-08 s    ord = 5    time = 1.68e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   132    dt = 1.69e-07 s    ord = 5    time = 1.85e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   133    dt = 1.69e-07 s    ord = 5    time = 2.02e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   134    dt = 1.69e-07 s    ord = 5    time = 2.19e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   135    dt = 1.69e-07 s    ord = 5    time = 2.35e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   136    dt = 1.69e-07 s    ord = 5    time = 2.52e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   137    dt = 1.69e-07 s    ord = 5    time = 2.69e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   138    dt = 1.69e-07 s    ord = 5    time = 2.86e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   139    dt = 1.69e-07 s    ord = 5    time = 3.03e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   140    dt = 1.69e-07 s    ord = 5    time = 3.20e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   141    dt = 1.69e-07 s    ord = 5    time = 3.37e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   142    dt = 1.69e-07 s    ord = 5    time = 3.54e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   143    dt = 1.69e-07 s    ord = 4    time = 3.70e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   144    dt = 1.69e-07 s    ord = 4    time = 3.87e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   145    dt = 1.69e-07 s    ord = 4    time = 4.04e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   146    dt = 1.69e-07 s    ord = 4    time = 4.21e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   147    dt = 1.69e-07 s    ord = 4    time = 4.38e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   148    dt = 1.69e-07 s    ord = 4    time = 4.55e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   149    dt = 1.69e-07 s    ord = 3    time = 4.72e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   150    dt = 1.69e-07 s    ord = 3    time = 4.89e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   151    dt = 1.69e-07 s    ord = 3    time = 5.06e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   152    dt = 1.69e-07 s    ord = 3    time = 5.22e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   153    dt = 1.69e-07 s    ord = 3    time = 5.39e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   154    dt = 1.69e-07 s    ord = 2    time = 5.56e-03 ms    Tp_s =   299.99 K    Tp_c =   300.00 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   155    dt = 1.52e-07 s    ord = 2    time = 5.71e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   156    dt = 1.52e-07 s    ord = 2    time = 5.87e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   157    dt = 1.52e-07 s    ord = 2    time = 6.02e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   158    dt = 1.52e-07 s    ord = 2    time = 6.17e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   159    dt = 1.52e-07 s    ord = 2    time = 6.32e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   160    dt = 1.52e-07 s    ord = 2    time = 6.47e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   161    dt = 1.52e-07 s    ord = 2    time = 6.63e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   162    dt = 1.52e-07 s    ord = 2    time = 6.78e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   163    dt = 1.37e-07 s    ord = 2    time = 6.92e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   164    dt = 1.23e-07 s    ord = 2    time = 7.04e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   165    dt = 1.23e-07 s    ord = 2    time = 7.16e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   166    dt = 1.23e-07 s    ord = 2    time = 7.28e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   167    dt = 1.23e-07 s    ord = 2    time = 7.41e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   168    dt = 1.23e-07 s    ord = 2    time = 7.53e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   169    dt = 1.23e-07 s    ord = 2    time = 7.65e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   170    dt = 1.23e-07 s    ord = 2    time = 7.78e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   171    dt = 1.23e-07 s    ord = 2    time = 7.90e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   172    dt = 1.23e-07 s    ord = 2    time = 8.02e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   173    dt = 1.23e-07 s    ord = 2    time = 8.15e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   174    dt = 1.23e-07 s    ord = 2    time = 8.27e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   175    dt = 1.11e-07 s    ord = 2    time = 8.38e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   176    dt = 1.11e-07 s    ord = 2    time = 8.49e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   177    dt = 1.11e-07 s    ord = 2    time = 8.60e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   178    dt = 1.11e-07 s    ord = 2    time = 8.71e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   179    dt = 1.11e-07 s    ord = 2    time = 8.82e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   180    dt = 1.11e-07 s    ord = 2    time = 8.93e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   181    dt = 1.11e-07 s    ord = 2    time = 9.04e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   182    dt = 1.11e-07 s    ord = 3    time = 9.16e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   183    dt = 1.11e-07 s    ord = 3    time = 9.27e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   184    dt = 1.11e-07 s    ord = 3    time = 9.38e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   185    dt = 1.11e-07 s    ord = 3    time = 9.49e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   186    dt = 1.11e-07 s    ord = 3    time = 9.60e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   187    dt = 1.11e-07 s    ord = 2    time = 9.71e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   188    dt = 1.11e-07 s    ord = 2    time = 9.82e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   189    dt = 1.11e-07 s    ord = 2    time = 9.93e-03 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   190    dt = 1.11e-07 s    ord = 2    time = 1.00e-02 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   191    dt = 1.11e-07 s    ord = 2    time = 1.02e-02 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   192    dt = 1.11e-07 s    ord = 2    time = 1.03e-02 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   193    dt = 1.11e-07 s    ord = 2    time = 1.04e-02 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   194    dt = 1.11e-07 s    ord = 2    time = 1.05e-02 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   195    dt = 1.11e-07 s    ord = 2    time = 1.06e-02 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   196    dt = 1.11e-07 s    ord = 2    time = 1.07e-02 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   197    dt = 1.11e-07 s    ord = 2    time = 1.08e-02 ms    Tp_s =   299.99 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   198    dt = 1.11e-07 s    ord = 2    time = 1.09e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   199    dt = 1.11e-07 s    ord = 2    time = 1.10e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   200    dt = 1.11e-07 s    ord = 2    time = 1.12e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   201    dt = 1.11e-07 s    ord = 2    time = 1.13e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   202    dt = 1.11e-07 s    ord = 3    time = 1.14e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   203    dt = 1.11e-07 s    ord = 3    time = 1.15e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   204    dt = 1.11e-07 s    ord = 3    time = 1.16e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   205    dt = 1.11e-07 s    ord = 3    time = 1.17e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   206    dt = 1.11e-07 s    ord = 3    time = 1.18e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   207    dt = 1.11e-07 s    ord = 2    time = 1.19e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   208    dt = 1.11e-07 s    ord = 2    time = 1.20e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   209    dt = 1.11e-07 s    ord = 2    time = 1.21e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   210    dt = 1.11e-07 s    ord = 2    time = 1.23e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   211    dt = 1.11e-07 s    ord = 2    time = 1.24e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   212    dt = 1.11e-07 s    ord = 2    time = 1.25e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   213    dt = 1.11e-07 s    ord = 2    time = 1.26e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   214    dt = 1.11e-07 s    ord = 2    time = 1.27e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   215    dt = 1.11e-07 s    ord = 2    time = 1.28e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   216    dt = 1.11e-07 s    ord = 2    time = 1.29e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   217    dt = 1.11e-07 s    ord = 2    time = 1.30e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   218    dt = 1.11e-07 s    ord = 2    time = 1.31e-02 ms    Tp_s =   299.98 K    Tp_c =   299.99 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   219    dt = 1.11e-07 s    ord = 2    time = 1.33e-02 ms    Tp_s =   299.98 K    Tp_c =   299.98 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   220    dt = 1.11e-07 s    ord = 2    time = 1.34e-02 ms    Tp_s =   299.98 K    Tp_c =   299.98 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   221    dt = 1.11e-07 s    ord = 2    time = 1.35e-02 ms    Tp_s =   299.98 K    Tp_c =   299.98 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   222    dt = 1.11e-07 s    ord = 2    time = 1.36e-02 ms    Tp_s =   299.98 K    Tp_c =   299.98 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   223    dt = 1.11e-07 s    ord = 2    time = 1.37e-02 ms    Tp_s =   299.98 K    Tp_c =   299.98 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   224    dt = 1.11e-07 s    ord = 2    time = 1.38e-02 ms    Tp_s =   299.98 K    Tp_c =   299.98 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   225    dt = 1.11e-07 s    ord = 2    time = 1.39e-02 ms    Tp_s =   299.98 K    Tp_c =   299.98 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   226    dt = 1.11e-07 s    ord = 2    time = 1.40e-02 ms    Tp_s =   299.98 K    Tp_c =   299.98 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   227    dt = 1.11e-07 s    ord = 2    time = 1.41e-02 ms    Tp_s =   299.98 K    Tp_c =   299.98 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
stp =   228    dt = 1.11e-07 s    ord = 2    time = 1.43e-02 ms    Tp_s =   299.98 K    Tp_c =   299.98 K   temp =   300.00 K    mCoal = 0.0000e+00 mg	
