Starting 05_CH4_Air_Diffusion_TempGrad ...
Wed Sep  1 13:34:20 CEST 2021
FlameMaster written by Heinz Pitsch

version                  4.2.1
executed command         './FlameMaster -i 05_CH4_Air_Diffusion_TempGrad.input'
git sha1                 a4ee66ef01db6513f927c65c2dd6b33bc0b8f9a0
operating system         Linux, version 3.10.0-1160.36.2.el7.x86_64
target architechture     x86_64
c++ compiler             Intel, version 19.0.0.20181018
c   compiler             Intel, version 19.0.0.20181018

use mechanism file './../Mechanisms/GRI3/gri.30.pre'
outpath is './Outputs/'
initial pressure is 1.01325 bar
use multi geometry species transport model
model has 77 species
        7 spherical
       20 linear
       50 non-linear
    -----
       77 / 77 geometry parameters expected
initial pressure is 1.01325 bar
write output to 'stderr'

Use DASSL solver

Coal solid species COALSOLIDCOAL1 found.
Coal solid species COALSOLIDGCOAL1 found.
Coal solid species COALSOLIDGCH2 found.
Coal solid species COALSOLIDCHAR found.
Coal solid species COALSOLIDCHARH found.
Coal solid species COALSOLIDTAR1 found.
Coal solid species COALSOLIDCOAL2 found.
Coal solid species COALSOLIDGBTX2 found.
Coal solid species COALSOLIDGCH4 found.
Coal solid species COALSOLIDGCOH2 found.
Coal solid species COALSOLIDGCO2S found.
Coal solid species COALSOLIDGH2O found.
Coal solid species COALSOLIDGCOL found.
Coal solid species COALSOLIDTAR2 found.
Coal solid species COALSOLIDGCO2TS found.
Coal solid species COALSOLIDCOAL3 found.
Coal solid species COALSOLIDGCOAL3 found.
Coal solid species COALSOLIDTAR3 found.
Coal solid species COALSOLIDGCO2 found.
Coal solid species COALSOLIDCHARG found.

Species CH4 specified on the left boundary!
interpolate initial solution from boundary conditions
Initial time step is 1e-10 s
gp: 0, Temp: 300.000000, Pressure: 101325.000000, MixMolarMass: 16.042000
stp =   363    dt = 1.50e-12 s    ord = 1    time = 4.49e-07 ms    Tp_s =   313.04 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   364    dt = 1.41e-12 s    ord = 1    time = 4.51e-07 ms    Tp_s =   313.08 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   365    dt = 1.35e-12 s    ord = 1    time = 4.52e-07 ms    Tp_s =   313.12 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   366    dt = 1.35e-12 s    ord = 1    time = 4.53e-07 ms    Tp_s =   313.16 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   367    dt = 1.40e-12 s    ord = 1    time = 4.55e-07 ms    Tp_s =   313.20 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   368    dt = 1.49e-12 s    ord = 1    time = 4.56e-07 ms    Tp_s =   313.25 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   369    dt = 1.58e-12 s    ord = 1    time = 4.58e-07 ms    Tp_s =   313.29 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   370    dt = 1.62e-12 s    ord = 1    time = 4.60e-07 ms    Tp_s =   313.34 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   371    dt = 1.58e-12 s    ord = 1    time = 4.61e-07 ms    Tp_s =   313.39 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   372    dt = 1.49e-12 s    ord = 1    time = 4.63e-07 ms    Tp_s =   313.43 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   373    dt = 1.40e-12 s    ord = 1    time = 4.64e-07 ms    Tp_s =   313.48 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   374    dt = 1.35e-12 s    ord = 1    time = 4.65e-07 ms    Tp_s =   313.52 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   375    dt = 1.36e-12 s    ord = 1    time = 4.67e-07 ms    Tp_s =   313.56 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   376    dt = 1.43e-12 s    ord = 1    time = 4.68e-07 ms    Tp_s =   313.60 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   377    dt = 1.53e-12 s    ord = 1    time = 4.70e-07 ms    Tp_s =   313.64 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   378    dt = 1.61e-12 s    ord = 1    time = 4.71e-07 ms    Tp_s =   313.69 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   379    dt = 1.63e-12 s    ord = 1    time = 4.73e-07 ms    Tp_s =   313.74 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   380    dt = 1.59e-12 s    ord = 1    time = 4.74e-07 ms    Tp_s =   313.79 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   381    dt = 1.48e-12 s    ord = 1    time = 4.76e-07 ms    Tp_s =   313.83 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   382    dt = 1.38e-12 s    ord = 1    time = 4.77e-07 ms    Tp_s =   313.87 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   383    dt = 1.36e-12 s    ord = 1    time = 4.79e-07 ms    Tp_s =   313.91 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   384    dt = 1.41e-12 s    ord = 1    time = 4.80e-07 ms    Tp_s =   313.95 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   385    dt = 1.41e-12 s    ord = 1    time = 4.82e-07 ms    Tp_s =   314.00 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   386    dt = 1.41e-12 s    ord = 1    time = 4.83e-07 ms    Tp_s =   314.04 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   387    dt = 1.45e-12 s    ord = 1    time = 4.84e-07 ms    Tp_s =   314.08 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   388    dt = 1.52e-12 s    ord = 1    time = 4.86e-07 ms    Tp_s =   314.13 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   389    dt = 1.57e-12 s    ord = 1    time = 4.87e-07 ms    Tp_s =   314.17 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   390    dt = 1.59e-12 s    ord = 1    time = 4.89e-07 ms    Tp_s =   314.22 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   391    dt = 1.56e-12 s    ord = 1    time = 4.91e-07 ms    Tp_s =   314.27 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   392    dt = 1.50e-12 s    ord = 1    time = 4.92e-07 ms    Tp_s =   314.31 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   393    dt = 1.45e-12 s    ord = 1    time = 4.94e-07 ms    Tp_s =   314.35 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   394    dt = 1.42e-12 s    ord = 1    time = 4.95e-07 ms    Tp_s =   314.40 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   395    dt = 1.43e-12 s    ord = 1    time = 4.96e-07 ms    Tp_s =   314.44 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   396    dt = 1.48e-12 s    ord = 1    time = 4.98e-07 ms    Tp_s =   314.48 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   397    dt = 1.55e-12 s    ord = 1    time = 4.99e-07 ms    Tp_s =   314.53 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   398    dt = 1.60e-12 s    ord = 1    time = 5.01e-07 ms    Tp_s =   314.58 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   399    dt = 1.62e-12 s    ord = 1    time = 5.03e-07 ms    Tp_s =   314.62 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   400    dt = 1.58e-12 s    ord = 1    time = 5.04e-07 ms    Tp_s =   314.67 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   401    dt = 1.51e-12 s    ord = 1    time = 5.06e-07 ms    Tp_s =   314.72 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   402    dt = 1.47e-12 s    ord = 1    time = 5.07e-07 ms    Tp_s =   314.76 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   403    dt = 1.42e-12 s    ord = 1    time = 5.09e-07 ms    Tp_s =   314.80 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   404    dt = 1.43e-12 s    ord = 1    time = 5.10e-07 ms    Tp_s =   314.84 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   405    dt = 1.47e-12 s    ord = 1    time = 5.12e-07 ms    Tp_s =   314.89 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   406    dt = 1.55e-12 s    ord = 1    time = 5.13e-07 ms    Tp_s =   314.93 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   407    dt = 1.61e-12 s    ord = 1    time = 5.15e-07 ms    Tp_s =   314.98 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   408    dt = 1.64e-12 s    ord = 1    time = 5.16e-07 ms    Tp_s =   315.03 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   409    dt = 1.61e-12 s    ord = 1    time = 5.18e-07 ms    Tp_s =   315.08 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   410    dt = 1.53e-12 s    ord = 1    time = 5.20e-07 ms    Tp_s =   315.12 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   411    dt = 1.47e-12 s    ord = 1    time = 5.21e-07 ms    Tp_s =   315.17 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   412    dt = 1.43e-12 s    ord = 1    time = 5.22e-07 ms    Tp_s =   315.21 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   413    dt = 1.45e-12 s    ord = 1    time = 5.24e-07 ms    Tp_s =   315.25 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   414    dt = 1.51e-12 s    ord = 1    time = 5.25e-07 ms    Tp_s =   315.30 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   415    dt = 1.58e-12 s    ord = 1    time = 5.27e-07 ms    Tp_s =   315.34 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   416    dt = 1.64e-12 s    ord = 1    time = 5.29e-07 ms    Tp_s =   315.39 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   417    dt = 1.65e-12 s    ord = 1    time = 5.30e-07 ms    Tp_s =   315.44 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   418    dt = 1.60e-12 s    ord = 1    time = 5.32e-07 ms    Tp_s =   315.49 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   419    dt = 1.53e-12 s    ord = 1    time = 5.33e-07 ms    Tp_s =   315.54 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   420    dt = 1.46e-12 s    ord = 1    time = 5.35e-07 ms    Tp_s =   315.58 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   421    dt = 1.44e-12 s    ord = 1    time = 5.36e-07 ms    Tp_s =   315.62 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   422    dt = 1.47e-12 s    ord = 1    time = 5.38e-07 ms    Tp_s =   315.67 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   423    dt = 1.54e-12 s    ord = 1    time = 5.39e-07 ms    Tp_s =   315.71 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   424    dt = 1.62e-12 s    ord = 1    time = 5.41e-07 ms    Tp_s =   315.76 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   425    dt = 1.67e-12 s    ord = 1    time = 5.43e-07 ms    Tp_s =   315.81 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   426    dt = 1.66e-12 s    ord = 1    time = 5.44e-07 ms    Tp_s =   315.86 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   427    dt = 1.60e-12 s    ord = 1    time = 5.46e-07 ms    Tp_s =   315.91 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   428    dt = 1.52e-12 s    ord = 1    time = 5.47e-07 ms    Tp_s =   315.95 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   429    dt = 1.46e-12 s    ord = 1    time = 5.49e-07 ms    Tp_s =   315.99 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   430    dt = 1.46e-12 s    ord = 1    time = 5.50e-07 ms    Tp_s =   316.04 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   431    dt = 1.50e-12 s    ord = 1    time = 5.52e-07 ms    Tp_s =   316.08 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   432    dt = 1.58e-12 s    ord = 1    time = 5.53e-07 ms    Tp_s =   316.13 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   433    dt = 1.66e-12 s    ord = 1    time = 5.55e-07 ms    Tp_s =   316.18 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   434    dt = 1.69e-12 s    ord = 1    time = 5.57e-07 ms    Tp_s =   316.23 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   435    dt = 1.67e-12 s    ord = 1    time = 5.58e-07 ms    Tp_s =   316.28 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   436    dt = 1.59e-12 s    ord = 1    time = 5.60e-07 ms    Tp_s =   316.32 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   437    dt = 1.51e-12 s    ord = 1    time = 5.61e-07 ms    Tp_s =   316.37 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   438    dt = 1.47e-12 s    ord = 1    time = 5.63e-07 ms    Tp_s =   316.41 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   439    dt = 1.48e-12 s    ord = 1    time = 5.64e-07 ms    Tp_s =   316.46 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   440    dt = 1.54e-12 s    ord = 1    time = 5.66e-07 ms    Tp_s =   316.50 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   441    dt = 1.62e-12 s    ord = 1    time = 5.68e-07 ms    Tp_s =   316.55 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   442    dt = 1.69e-12 s    ord = 1    time = 5.69e-07 ms    Tp_s =   316.60 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   443    dt = 1.71e-12 s    ord = 1    time = 5.71e-07 ms    Tp_s =   316.65 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   444    dt = 1.66e-12 s    ord = 1    time = 5.73e-07 ms    Tp_s =   316.70 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   445    dt = 1.58e-12 s    ord = 1    time = 5.74e-07 ms    Tp_s =   316.75 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   446    dt = 1.51e-12 s    ord = 1    time = 5.76e-07 ms    Tp_s =   316.79 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   447    dt = 1.48e-12 s    ord = 1    time = 5.77e-07 ms    Tp_s =   316.84 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   448    dt = 1.50e-12 s    ord = 1    time = 5.79e-07 ms    Tp_s =   316.88 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   449    dt = 1.57e-12 s    ord = 1    time = 5.80e-07 ms    Tp_s =   316.93 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   450    dt = 1.66e-12 s    ord = 1    time = 5.82e-07 ms    Tp_s =   316.98 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   451    dt = 1.72e-12 s    ord = 1    time = 5.84e-07 ms    Tp_s =   317.03 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   452    dt = 1.72e-12 s    ord = 1    time = 5.85e-07 ms    Tp_s =   317.08 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   453    dt = 1.66e-12 s    ord = 1    time = 5.87e-07 ms    Tp_s =   317.13 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   454    dt = 1.57e-12 s    ord = 1    time = 5.89e-07 ms    Tp_s =   317.18 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   455    dt = 1.51e-12 s    ord = 1    time = 5.90e-07 ms    Tp_s =   317.22 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   456    dt = 1.49e-12 s    ord = 1    time = 5.92e-07 ms    Tp_s =   317.26 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   457    dt = 1.53e-12 s    ord = 1    time = 5.93e-07 ms    Tp_s =   317.31 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   458    dt = 1.61e-12 s    ord = 1    time = 5.95e-07 ms    Tp_s =   317.36 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   459    dt = 1.70e-12 s    ord = 1    time = 5.96e-07 ms    Tp_s =   317.41 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   460    dt = 1.75e-12 s    ord = 1    time = 5.98e-07 ms    Tp_s =   317.46 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   461    dt = 1.73e-12 s    ord = 1    time = 6.00e-07 ms    Tp_s =   317.51 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   462    dt = 1.65e-12 s    ord = 1    time = 6.02e-07 ms    Tp_s =   317.56 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   463    dt = 1.57e-12 s    ord = 1    time = 6.03e-07 ms    Tp_s =   317.61 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   464    dt = 1.51e-12 s    ord = 1    time = 6.05e-07 ms    Tp_s =   317.65 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   465    dt = 1.51e-12 s    ord = 1    time = 6.06e-07 ms    Tp_s =   317.70 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   466    dt = 1.57e-12 s    ord = 1    time = 6.08e-07 ms    Tp_s =   317.74 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   467    dt = 1.66e-12 s    ord = 1    time = 6.09e-07 ms    Tp_s =   317.79 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   468    dt = 1.74e-12 s    ord = 1    time = 6.11e-07 ms    Tp_s =   317.84 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   469    dt = 1.77e-12 s    ord = 1    time = 6.13e-07 ms    Tp_s =   317.90 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   470    dt = 1.73e-12 s    ord = 1    time = 6.15e-07 ms    Tp_s =   317.95 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   471    dt = 1.64e-12 s    ord = 1    time = 6.16e-07 ms    Tp_s =   318.00 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   472    dt = 1.56e-12 s    ord = 1    time = 6.18e-07 ms    Tp_s =   318.04 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   473    dt = 1.52e-12 s    ord = 1    time = 6.19e-07 ms    Tp_s =   318.09 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   474    dt = 1.54e-12 s    ord = 1    time = 6.21e-07 ms    Tp_s =   318.13 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   475    dt = 1.61e-12 s    ord = 1    time = 6.23e-07 ms    Tp_s =   318.18 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   476    dt = 1.70e-12 s    ord = 1    time = 6.24e-07 ms    Tp_s =   318.23 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   477    dt = 1.78e-12 s    ord = 1    time = 6.26e-07 ms    Tp_s =   318.28 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   478    dt = 1.79e-12 s    ord = 1    time = 6.28e-07 ms    Tp_s =   318.34 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   479    dt = 1.73e-12 s    ord = 1    time = 6.30e-07 ms    Tp_s =   318.39 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   480    dt = 1.63e-12 s    ord = 1    time = 6.31e-07 ms    Tp_s =   318.44 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   481    dt = 1.56e-12 s    ord = 1    time = 6.33e-07 ms    Tp_s =   318.48 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   482    dt = 1.53e-12 s    ord = 1    time = 6.34e-07 ms    Tp_s =   318.53 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   483    dt = 1.57e-12 s    ord = 1    time = 6.36e-07 ms    Tp_s =   318.57 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   484    dt = 1.65e-12 s    ord = 1    time = 6.38e-07 ms    Tp_s =   318.62 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   485    dt = 1.75e-12 s    ord = 1    time = 6.39e-07 ms    Tp_s =   318.68 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   486    dt = 1.81e-12 s    ord = 1    time = 6.41e-07 ms    Tp_s =   318.73 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   487    dt = 1.80e-12 s    ord = 1    time = 6.43e-07 ms    Tp_s =   318.78 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   488    dt = 1.72e-12 s    ord = 1    time = 6.45e-07 ms    Tp_s =   318.83 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   489    dt = 1.63e-12 s    ord = 1    time = 6.46e-07 ms    Tp_s =   318.88 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   490    dt = 1.56e-12 s    ord = 1    time = 6.48e-07 ms    Tp_s =   318.93 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   491    dt = 1.55e-12 s    ord = 1    time = 6.49e-07 ms    Tp_s =   318.97 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   492    dt = 1.61e-12 s    ord = 1    time = 6.51e-07 ms    Tp_s =   319.02 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   493    dt = 1.70e-12 s    ord = 1    time = 6.53e-07 ms    Tp_s =   319.07 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   494    dt = 1.79e-12 s    ord = 1    time = 6.54e-07 ms    Tp_s =   319.12 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   495    dt = 1.83e-12 s    ord = 1    time = 6.56e-07 ms    Tp_s =   319.18 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   496    dt = 1.80e-12 s    ord = 1    time = 6.58e-07 ms    Tp_s =   319.23 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   497    dt = 1.71e-12 s    ord = 1    time = 6.60e-07 ms    Tp_s =   319.28 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   498    dt = 1.62e-12 s    ord = 1    time = 6.61e-07 ms    Tp_s =   319.33 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   499    dt = 1.57e-12 s    ord = 1    time = 6.63e-07 ms    Tp_s =   319.38 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   500    dt = 1.58e-12 s    ord = 1    time = 6.65e-07 ms    Tp_s =   319.42 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   501    dt = 1.65e-12 s    ord = 1    time = 6.66e-07 ms    Tp_s =   319.47 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
stp =   502    dt = 1.75e-12 s    ord = 1    time = 6.68e-07 ms    Tp_s =   319.52 K    Tp_c =   300.00 K   temp =  1500.00 K    mCoal = 0.0000e+00 mg	
